,index,StartFrame,EndFrame,Set,Game,Score,ScoreResult,FirstSecond,Server,PointWinner,PointWinA,PointWinB,PointPattern,Fault,ContactServeX,ContactServeY,Court1X,Court1Y,Court2X,Court2Y,Court3X,Court3Y,Court4X,Court4Y
280,280,145550,145998,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
281,281,146624,146772,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
282,282,146830,147093,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
283,283,150880,150881,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
284,284,150884,151236,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
285,285,151782,151923,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
286,286,152267,152684,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
287,287,153271,153522,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
288,288,153980,154158,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
289,289,154328,154628,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
290,290,154698,154699,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
291,291,154812,154839,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
292,292,155203,156279,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
293,293,156587,156676,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
294,294,156723,156722,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
295,295,156725,156771,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
296,296,157249,157626,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
297,297,157739,157802,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
298,298,157817,157821,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
299,299,158004,158069,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
300,300,158079,158092,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
301,301,158117,158206,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
302,302,158571,158673,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
303,303,159049,159211,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
304,304,159493,159646,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
305,305,159721,160120,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
306,306,160730,160848,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
307,307,161224,161311,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
308,308,161596,161628,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
309,309,163354,163415,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
310,310,163437,163455,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
311,311,163524,163547,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
312,312,163598,163610,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
313,313,163798,163833,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
314,314,163850,163941,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
