,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction,x1,y1,x2,y2,x3,y3,x4,y4,total_rally,pattern,rally,last
440,440,98,102149,3.585,-14.05,2.265,-14.8,-1.875,13.21,Up,Hit,TEST,TEST,1019.0,213.0,486.875,207.288888888889,284.0,691.0,1231.0,691.0,29,ストロークエラー,5,23
441,441,98,102189,-0.645,14.07,1.385,-15.48,-2.245,14.15,Down,Hit,TEST,TEST,1019.0,213.0,489.25,212.0,283.0,691.0,1231.0,691.0,29,ストロークエラー,6,22
442,442,98,102233,3.585,-14.37,2.855,-14.47,-1.335,13.04,Up,Hit,TEST,TEST,1019.0,213.0,486.875,212.0,283.0,691.0,1231.0,691.0,29,ストロークエラー,7,21
443,443,98,102266,-3.855,12.82,2.255,-15.39,-3.715,12.82,Down,Hit,TEST,TEST,1019.0,213.0,489.25,212.0,280.0,688.0,1231.0,691.0,29,ストロークエラー,8,20
444,444,98,102306,6.455,-13.36,5.365,-14.05,-3.115,12.44,Up,Hit,TEST,TEST,1016.0,212.0,491.625,209.644444444444,283.0,690.0,1231.0,691.0,29,ストロークエラー,9,19
445,445,98,102337,-1.015,11.94,4.795,-14.49,-2.085,11.94,Down,Hit,TEST,TEST,1019.0,213.0,491.625,209.644444444444,284.0,690.0,1231.0,691.0,29,ストロークエラー,10,18
446,446,98,102382,-2.745,-15.03,-1.665,-14.36,-0.825,11.37,Up,Hit,TEST,TEST,1019.0,212.0,489.25,209.644444444444,282.625,690.177777777778,1231.0,691.0,29,ストロークエラー,11,17
447,447,98,102420,-1.445,10.26,-0.415,-15.22,-0.645,11.31,Down,Hit,TEST,TEST,1019.0,212.0,484.5,209.644444444444,287.375,690.177777777778,1231.0,691.0,29,ストロークエラー,12,16
448,448,98,102454,3.655,-13.64,2.655,-14.25,-0.855,11.63,Up,Hit,TEST,TEST,1020.0,214.0,486.875,212.0,284.0,691.0,1231.0,691.0,29,ストロークエラー,13,15
449,449,98,102490,-1.915,11.73,2.475,-15.44,-1.685,11.73,Down,Hit,TEST,TEST,1019.0,214.0,486.875,212.0,284.0,690.0,1231.0,691.0,29,ストロークエラー,14,14
450,450,98,102523,-1.175,-14.96,-0.405,-14.5,-0.925000000000001,11.74,Up,Hit,TEST,TEST,1019.0,213.0,491.625,214.355555555556,284.0,691.0,1231.0,691.0,29,ストロークエラー,15,13
451,451,98,102558,3.135,12.94,-1.095,-14.99,1.635,12.98,Down,Hit,TEST,TEST,1019.0,212.0,489.25,212.0,284.0,691.0,1231.0,691.0,29,ストロークエラー,16,12
452,452,98,102598,3.935,-13.97,2.715,-14.76,0.824999999999999,12.62,Up,Hit,TEST,TEST,1019.0,213.0,491.625,214.355555555556,284.0,691.0,1231.0,691.0,29,ストロークエラー,17,11
453,453,98,102642,-2.445,11.88,2.445,-16.1,-2.065,11.88,Down,Hit,TEST,TEST,1019.0,214.0,494.0,212.0,284.0,690.0,1231.0,691.0,29,ストロークエラー,18,10
454,454,98,102674,-0.595000000000001,-14.03,0.274999999999999,-15.12,-1.635,11.58,Up,Hit,TEST,TEST,1019.0,212.0,491.625,214.355555555556,284.0,691.0,1231.0,691.0,29,ストロークエラー,19,9
455,455,98,102707,4.015,12.94,-0.665,-14.7,1.985,12.99,Down,Hit,TEST,TEST,1019.0,212.0,486.875,207.288888888889,284.0,691.0,1231.0,691.0,29,ストロークエラー,20,8
456,456,98,102749,4.865,-13.77,2.935,-15.42,3.315,13.03,Up,Hit,TEST,TEST,1020.0,214.0,489.25,214.355555555556,285.0,692.533333333333,1231.0,693.0,29,ストロークエラー,21,7
457,457,98,102802,-3.055,9.04,2.605,-14.28,-3.085,9.04,Down,Hit,TEST,TEST,1020.0,214.0,489.25,209.644444444444,284.0,691.0,1231.0,691.0,29,ストロークエラー,22,6
458,458,98,102852,-4.845,-14.29,-3.805,-15.19,-1.655,4.46,Up,Hit,TEST,TEST,1019.0,212.0,489.25,214.355555555556,285.0,690.177777777778,1231.0,691.0,29,ストロークエラー,23,5
459,459,98,102932,8.365,2.19,-6.345,-15.41,3.315,2.19,Down,Hit,TEST,TEST,1018.0,212.0,112.0,92.0,284.0,691.0,1231.0,691.0,29,ストロークエラー,24,4
460,460,98,103030,-9.625,6.02,-5.345,-13.97,2.295,6.02,Down,Hit,TEST,TEST,1230.0,66.0,383.0,379.0,837.0,810.0,967.0,804.0,29,ストロークエラー,25,3
461,461,98,103080,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,29,ストロークエラー,26,2
462,462,98,103159,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,29,ストロークエラー,27,1
463,463,98,103192,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,29,ストロークエラー,28,0
464,464,99,103975,1.395,11.64,-3.715,-14.47,1.105,11.16,Down,Hit,TEST,TEST,1024.0,216.0,494.0,221.422222222222,285.0,697.244444444444,1234.0,694.0,2,リターンエラー,0,1
465,465,99,103998,-1.465,-12.86,-2.405,-13.57,0.645,11.23,Up,Hit,TEST,TEST,1024.0,216.0,498.75,219.066666666667,287.375,694.888888888889,1234.0,695.0,2,リターンエラー,1,0
466,466,100,104724,-0.085,11.14,3.735,-14.39,-1.045,11.12,Down,Hit,TEST,TEST,1024.0,216.0,496.375,214.355555555556,286.0,693.0,1234.0,693.0,1,フォルト,0,0
467,467,101,105154,-0.565,11.9,3.905,-14.35,-1.315,11.9,Down,Hit,TEST,TEST,1022.0,212.0,491.625,214.355555555556,285.0,692.0,1234.0,693.0,3,ストロークウィナー,0,2
468,468,101,105219,6.625,-11.97,5.395,-12.81,-0.995,12.0,Up,Hit,TEST,TEST,1016.0,206.0,494.0,216.711111111111,285.0,693.0,1234.0,693.0,3,ストロークウィナー,1,1
469,469,101,105266,-5.105,12.11,3.655,-15.11,-4.965,12.11,Down,Hit,TEST,TEST,1024.0,216.0,494.0,216.711111111111,290.0,696.0,1234.0,693.0,3,ストロークウィナー,2,0
470,470,102,105934,1.325,11.49,-3.635,-13.56,1.155,11.62,Down,Hit,TEST,TEST,1023.0,214.0,489.25,214.355555555556,285.0,692.0,1234.0,693.0,2,リターンエラー,0,1
471,471,102,105960,-6.595,-12.81,-4.845,-12.52,0.995,11.75,Up,Hit,TEST,TEST,1023.0,214.0,494.0,216.711111111111,287.375,690.177777777778,1234.0,693.0,2,リターンエラー,1,0
472,472,103,109896,1.805,-47.07,-3.635,-14.8,-27.335,-47.07,Down,Hit,TEST,TEST,1024.0,221.0,504.0,225.0,289.0,700.0,1237.0,702.0,3,フォルト,0,2
473,473,103,109940,-2.585,-12.89,-3.455,-12.89,1.105,10.91,Up,Hit,TEST,TEST,1025.0,222.0,504.0,223.0,289.0,700.0,1237.0,703.0,3,フォルト,1,1
474,474,103,110020,1.325,11.87,-3.755,-13.91,0.705,11.87,Down,Hit,TEST,TEST,1026.0,221.0,512.0,219.0,289.0,700.0,1237.0,703.0,3,フォルト,2,0
475,475,104,110183,1.345,10.84,-4.095,-15.92,1.405,11.43,Down,Hit,TEST,TEST,1025.0,221.0,491.625,223.777777777778,289.0,700.0,1236.0,702.0,12,ストロークエラー,0,11
476,476,104,110214,-7.575,-15.26,-5.365,-15.26,0.995,11.21,Up,Hit,TEST,TEST,1025.0,221.0,504.0,223.0,289.0,698.0,1235.0,700.0,12,ストロークエラー,1,10
477,477,104,110249,-1.505,12.67,-3.545,-14.92,-0.525,12.67,Down,Hit,TEST,TEST,1026.0,221.0,504.0,223.0,289.0,698.0,1235.0,700.0,12,ストロークエラー,2,9
478,478,104,110291,3.755,-14.12,2.475,-14.12,-1.515,13.6,Up,Hit,TEST,TEST,1028.0,221.0,504.0,220.0,288.0,697.0,1235.0,698.0,12,ストロークエラー,3,8
479,479,104,110325,-3.335,13.69,2.855,-14.44,-2.885,13.69,Down,Hit,TEST,TEST,1027.0,219.0,505.0,219.0,289.0,697.0,1235.0,697.0,12,ストロークエラー,4,7
480,480,104,110364,2.795,-13.79,1.945,-13.79,-2.245,13.52,Up,Hit,TEST,TEST,1027.0,223.0,504.0,221.0,289.0,697.0,1236.0,701.0,12,ストロークエラー,5,6
481,481,104,110394,-3.035,13.96,1.245,-13.58,-2.645,14.34,Down,Hit,TEST,TEST,1027.0,223.0,504.0,221.0,289.0,698.0,1236.0,702.0,12,ストロークエラー,6,5
482,482,104,110432,3.695,-13.32,2.655,-13.32,-2.115,14.17,Up,Hit,TEST,TEST,1027.0,223.0,504.0,221.0,288.0,698.0,1236.0,702.0,12,ストロークエラー,7,4
483,483,104,110462,-3.945,14.37,2.305,-13.28,-3.185,14.42,Down,Hit,TEST,TEST,1027.0,221.0,504.0,221.0,288.0,693.0,1235.0,700.0,12,ストロークエラー,8,3
484,484,104,110503,-1.585,-13.75,-0.705,-13.75,-2.515,13.52,Up,Hit,TEST,TEST,1027.0,221.0,504.0,221.0,289.0,698.0,1235.0,700.0,12,ストロークエラー,9,2
485,485,104,110544,5.345,14.18,-1.025,-13.19,3.655,14.18,Down,Hit,TEST,TEST,1025.0,221.0,504.0,221.0,289.0,699.0,1239.0,698.0,12,ストロークエラー,10,1
486,486,104,110586,0.145,-10.8,-0.635000000000001,-11.22,2.055,14.12,Down,Hit,TEST,TEST,1025.0,221.0,504.0,221.0,289.0,699.0,1239.0,698.0,12,ストロークエラー,11,0
487,487,105,111247,-1.095,11.91,3.835,-15.51,-1.585,11.91,Down,Hit,TEST,TEST,1027.0,225.0,504.0,222.0,289.0,698.0,1236.0,702.0,2,リターンエラー,0,1
488,488,105,111304,0.0249999999999995,-13.85,1.605,-14.82,-1.065,11.69,Down,Hit,TEST,TEST,1027.0,225.0,504.0,222.0,289.0,698.0,1236.0,702.0,2,リターンエラー,1,0
489,489,106,111819,1.425,11.18,-3.775,-14.5,1.125,11.18,Down,Hit,TEST,TEST,1025.0,221.0,504.0,225.0,289.0,698.0,1236.0,702.0,1,サービスエース,0,0
490,490,107,112298,-1.295,11.91,3.815,-15.59,-1.635,11.91,Down,Hit,TEST,TEST,1028.0,226.0,504.0,222.0,289.0,698.0,1236.0,702.0,1,サービスエース,0,0
491,491,108,113475,0.295,-11.85,-0.835,-12.46,3.905,14.23,Up,Hit,TEST,TEST,1027.0,222.0,494.0,223.777777777778,288.0,700.0,1239.0,702.0,5,ストロークウィナー,0,4
492,492,108,113509,5.795,12.84,-24.865,-42.69,4.845,12.9,Down,Hit,TEST,TEST,1027.0,222.0,498.75,221.422222222222,288.0,700.0,1232.625,699.6,5,ストロークウィナー,1,3
493,493,108,113548,0.105,-11.79,-1.115,-12.33,3.345,12.83,Up,Hit,TEST,TEST,1025.0,221.0,501.125,219.066666666667,288.0,700.0,1235.0,702.0,5,ストロークウィナー,2,2
494,494,108,113578,4.085,13.32,-0.855,-12.43,2.145,13.37,Down,Hit,TEST,TEST,1025.0,221.0,491.625,219.066666666667,289.0,700.0,1237.0,700.0,5,ストロークウィナー,3,1
495,495,108,113629,1.065,-12.41,0.375,-12.4,0.395,14.24,Down,Hit,TEST,TEST,1025.0,221.0,491.625,219.066666666667,289.0,700.0,1237.0,700.0,5,ストロークウィナー,4,0
496,496,109,114390,0.805,-11.78,1.385,-11.79,-3.305,13.55,Down,Hit,TEST,TEST,1025.0,221.0,491.625,219.066666666667,289.0,700.0,1237.0,700.0,5,ストロークウィナー,0,4
497,497,109,114397,-4.535,13.0,1.175,-11.61,-3.745,13.12,Down,Hit,TEST,TEST,1027.0,222.0,498.75,223.777777777778,288.0,698.0,1236.0,702.0,5,ストロークウィナー,1,3
498,498,109,114433,2.255,-12.07,1.665,-12.27,-3.285,13.2,Up,Hit,TEST,TEST,1026.0,222.0,494.0,219.066666666667,285.0,700.0,1236.0,702.0,5,ストロークウィナー,2,2
499,499,109,114467,3.385,14.08,0.154999999999999,-12.31,1.295,14.17,Down,Hit,TEST,TEST,1027.0,222.0,494.0,219.066666666667,289.0,698.0,1237.0,702.0,5,ストロークウィナー,3,1
500,500,109,114523,1.285,15.0,-1.995,-8.89,1.255,15.0,Down,Hit,TEST,TEST,1025.0,221.0,496.375,221.422222222222,289.0,698.0,1236.0,702.0,5,ストロークウィナー,4,0
501,501,110,115246,0.165,-11.8,-0.925000000000001,-12.31,3.905,14.17,Up,Hit,TEST,TEST,1027.0,222.0,498.75,221.422222222222,289.0,698.0,1239.0,700.0,4,ストロークエラー,0,3
502,502,110,115279,1.995,12.91,-0.725000000000001,-11.7,2.945,12.89,Down,Hit,TEST,TEST,1027.0,222.0,494.0,221.422222222222,289.0,698.0,1236.0,703.0,4,ストロークエラー,1,2
503,503,110,115316,-0.845000000000001,-13.19,0.205,-12.98,0.145,14.12,Down,Hit,TEST,TEST,1027.0,222.0,494.0,221.422222222222,289.0,698.0,1236.0,703.0,4,ストロークエラー,2,1
504,504,110,115360,-3.755,13.54,0.935,-13.26,-3.495,13.73,Down,Hit,TEST,TEST,1026.0,222.0,496.375,223.777777777778,288.0,693.0,1236.0,702.0,4,ストロークエラー,3,0
505,505,111,115999,2.495,-11.86,1.145,-12.48,-3.975,15.17,Up,Hit,TEST,TEST,1027.0,223.0,494.0,219.066666666667,289.0,697.0,1236.0,702.0,7,ストロークエラー,0,6
506,506,111,116033,-4.515,15.1,1.325,-11.31,-4.405,15.26,Down,Hit,TEST,TEST,1026.0,221.0,489.25,221.422222222222,289.0,694.0,1236.0,702.0,7,ストロークエラー,1,5
507,507,111,116075,1.025,-13.34,1.635,-13.03,-2.565,14.47,Up,Hit,TEST,TEST,1027.0,223.0,494.0,221.422222222222,289.0,697.0,1236.0,702.0,7,ストロークエラー,2,4
508,508,111,116109,2.385,14.65,0.505,-13.31,0.694999999999999,14.75,Down,Hit,TEST,TEST,1027.0,223.0,498.75,221.422222222222,289.0,698.0,1236.0,702.0,7,ストロークエラー,3,3
509,509,111,116145,-2.445,-14.0,-1.945,-13.76,1.175,14.65,Up,Hit,TEST,TEST,1025.0,221.0,494.0,221.422222222222,289.0,698.0,1237.0,702.0,7,ストロークエラー,4,2
510,510,111,116185,3.465,14.12,-1.045,-14.82,1.885,14.19,Down,Hit,TEST,TEST,1027.0,222.0,498.75,219.066666666667,289.0,698.0,1236.0,702.0,7,ストロークエラー,5,1
511,511,111,116226,-4.715,-15.24,-3.395,-15.21,1.155,13.71,Up,Hit,TEST,TEST,1025.0,221.0,498.75,223.777777777778,289.0,698.0,1236.0,702.0,7,ストロークエラー,6,0
512,512,112,117161,-0.855,-12.26,-0.695,-12.18,4.595,15.17,Up,Hit,TEST,TEST,1027.0,223.0,496.375,221.422222222222,289.0,698.0,1236.0,702.0,3,ストロークエラー,0,2
513,513,112,117218,2.875,15.31,-0.445,-11.75,4.105,15.14,Down,Hit,TEST,TEST,1027.0,223.0,498.75,221.422222222222,289.0,698.0,1235.0,703.0,3,ストロークエラー,1,1
514,514,112,117263,0.395,-12.82,-0.155,-12.81,0.295,14.92,Down,Hit,TEST,TEST,1027.0,223.0,498.75,221.422222222222,289.0,698.0,1235.0,703.0,3,ストロークエラー,2,0
515,515,113,118011,1.095,-12.57,1.145,-12.65,-4.165,15.25,Up,Hit,TEST,TEST,1027.0,223.0,496.375,226.133333333333,289.0,697.0,1236.0,702.0,9,ストロークウィナー,0,8
516,516,113,118044,-5.475,15.21,1.225,-11.49,-4.835,15.36,Down,Hit,TEST,TEST,1027.0,223.0,494.0,221.422222222222,289.0,697.0,1237.0,702.0,9,ストロークウィナー,1,7
517,517,113,118088,3.255,-11.24,1.985,-11.85,-3.975,14.42,Up,Hit,TEST,TEST,1027.0,223.0,496.375,221.422222222222,289.0,694.0,1236.0,702.0,9,ストロークウィナー,2,6
518,518,113,118121,3.425,14.89,1.175,-11.86,1.465,15.01,Down,Hit,TEST,TEST,1027.0,223.0,491.625,219.066666666667,289.0,698.0,1236.0,703.0,9,ストロークウィナー,3,5
519,519,113,118171,4.345,-12.24,2.995,-12.89,0.574999999999999,14.73,Up,Hit,TEST,TEST,1028.0,223.0,496.375,219.066666666667,289.0,697.0,1236.0,702.0,9,ストロークウィナー,4,4
520,520,113,118204,2.905,15.05,3.665,-10.28,1.255,15.12,Down,Hit,TEST,TEST,1025.0,220.0,496.375,221.422222222222,289.0,698.0,1236.0,702.0,9,ストロークウィナー,5,3
521,521,113,118259,0.665,-9.23,0.965,-8.12,0.114999999999999,14.64,Up,Hit,TEST,TEST,1027.0,222.0,494.0,223.777777777778,289.0,698.0,1236.0,702.0,9,ストロークウィナー,6,2
522,522,113,118312,-4.005,5.96,-0.765000000000001,-5.6,-3.785,6.14,Down,Hit,TEST,TEST,1027.0,222.0,498.75,216.711111111111,289.0,697.0,1236.0,702.0,9,ストロークウィナー,7,1
523,523,113,118350,4.055,-5.28,3.165,-5.09,-3.145,5.28,Down,Hit,TEST,TEST,1027.0,222.0,498.75,216.711111111111,289.0,697.0,1236.0,702.0,9,ストロークウィナー,8,0
524,524,114,123796,-1.405,-12.58,-1.055,-12.8,4.035,15.02,Up,Hit,TEST,TEST,1025.0,216.0,498.75,214.355555555556,288.0,695.0,1235.0,695.0,2,リターンエラー,0,1
525,525,114,123832,6.445,13.37,-0.735,-11.54,4.925,13.49,Up,Hit,TEST,TEST,1025.0,216.0,498.75,214.355555555556,288.0,695.0,1235.0,695.0,2,リターンエラー,1,0
526,526,115,124352,0.784999999999999,-13.03,1.115,-12.84,-3.665,15.61,Up,Hit,TEST,TEST,1018.875,214.355555555556,479.75,216.711111111111,277.875,690.177777777778,1223.125,692.533333333333,1,サービスエース,0,0
527,527,116,124874,-1.385,-12.72,-0.925000000000001,-12.3,3.815,14.97,Up,Hit,TEST,TEST,1015.0,216.0,489.25,216.711111111111,280.0,695.0,1222.0,695.0,4,ストロークエラー,0,3
528,528,116,124904,2.005,13.82,-1.075,-10.97,4.125,13.85,Down,Hit,TEST,TEST,1023.625,221.422222222222,482.125,214.355555555556,280.0,695.0,1230.0,696.0,4,ストロークエラー,1,2
529,529,116,124961,0.694999999999999,-12.89,1.425,-12.51,0.685,13.83,Up,Hit,TEST,TEST,1015.0,217.0,484.5,216.711111111111,280.0,695.0,1225.0,693.0,4,ストロークエラー,2,1
530,530,116,124998,-4.355,14.46,0.765,-10.36,-2.955,14.4,Down,Hit,TEST,TEST,1015.0,216.0,486.875,216.711111111111,280.0,695.0,1225.0,693.0,4,ストロークエラー,3,0
531,531,117,125665,2.905,-11.84,1.655,-12.46,-3.875,15.35,Up,Hit,TEST,TEST,1052.0,209.0,520.125,207.288888888889,318.0,686.0,1266.0,691.0,1,サービスエース,0,0
532,532,118,126860,-10.415,-16.08,-5.145,-16.08,0.545,11.15,Up,Hit,TEST,TEST,1024.0,212.0,503.0,217.0,288.0,692.0,1235.0,693.0,1,フォルト,0,0
533,533,119,127114,1.175,11.63,-4.405,-16.26,1.375,11.43,Up,Hit,TEST,TEST,1024.0,212.0,503.0,217.0,288.0,692.0,1235.0,693.0,17,ストロークエラー,0,16
534,534,119,127154,-3.235,-16.2,-2.335,-16.2,0.685,12.39,Up,Hit,TEST,TEST,1024.0,214.0,502.0,217.0,288.0,694.0,1235.0,693.0,17,ストロークエラー,1,15
535,535,119,127195,4.575,13.56,-0.705,-16.47,3.085,13.56,Down,Hit,TEST,TEST,1024.0,214.0,503.0,217.0,288.0,694.0,1236.0,696.0,17,ストロークエラー,2,14
536,536,119,127232,-3.775,-14.28,-2.635,-14.28,2.415,13.53,Up,Hit,TEST,TEST,1024.0,214.0,500.0,216.0,288.0,693.0,1235.0,693.0,17,ストロークエラー,3,13
537,537,119,127270,3.095,13.94,-1.825,-14.95,1.955,13.94,Down,Hit,TEST,TEST,1024.0,207.0,500.0,209.0,288.0,687.0,1234.0,688.0,17,ストロークエラー,4,12
538,538,119,127310,3.535,-15.72,2.265,-15.72,-0.185000000000001,12.76,Up,Hit,TEST,TEST,1024.0,214.0,500.0,213.0,288.0,691.0,1235.0,692.0,17,ストロークエラー,5,11
539,539,119,127347,-2.685,12.26,2.685,-16.29,-1.805,12.26,Down,Hit,TEST,TEST,1024.0,214.0,502.0,214.0,288.0,691.0,1235.0,692.0,17,ストロークエラー,6,10
540,540,119,127387,3.745,-15.98,3.175,-16.23,-1.185,12.74,Down,Hit,TEST,TEST,1024.0,214.0,502.0,214.0,288.0,691.0,1235.0,692.0,17,ストロークエラー,7,9
541,541,119,127423,-4.445,12.59,2.625,-16.33,-3.075,12.59,Down,Hit,TEST,TEST,1025.0,214.0,502.0,216.0,288.0,693.0,1235.0,693.0,17,ストロークエラー,8,8
542,542,119,127463,3.495,-14.38,3.065,-14.38,-2.385,12.75,Up,Hit,TEST,TEST,1025.0,214.0,502.0,216.0,288.0,694.0,1235.0,693.0,17,ストロークエラー,9,7
543,543,119,127504,-4.985,13.47,2.395,-15.57,-4.185,13.42,Down,Hit,TEST,TEST,1024.0,216.0,503.0,216.0,288.0,695.0,1235.0,693.0,17,ストロークエラー,10,6
544,544,119,127553,4.705,-12.02,3.745,-12.02,-2.415,13.53,Up,Hit,TEST,TEST,1023.0,213.0,503.0,216.0,288.0,695.0,1235.0,693.0,17,ストロークエラー,11,5
545,545,119,127594,2.175,14.51,1.305,-14.45,0.755,14.51,Down,Hit,TEST,TEST,1024.0,216.0,503.0,216.0,288.0,695.0,1235.0,693.0,17,ストロークエラー,12,4
546,546,119,127641,0.614999999999999,-14.49,0.864999999999999,-14.49,-0.0950000000000006,13.45,Up,Hit,TEST,TEST,1024.0,216.0,503.0,217.0,288.0,695.0,1235.0,693.0,17,ストロークエラー,13,3
547,547,119,127668,-2.245,13.41,1.335,-15.26,-1.585,13.41,Down,Hit,TEST,TEST,1025.0,218.0,503.0,218.0,288.0,695.0,1235.0,694.0,17,ストロークエラー,14,2
548,548,119,127710,3.735,-13.57,2.875,-13.57,-1.005,13.37,Up,Hit,TEST,TEST,1024.0,219.0,503.0,219.0,288.0,697.0,1235.0,697.0,17,ストロークエラー,15,1
549,549,119,127746,-1.835,13.19,2.215,-14.77,-1.375,13.48,Down,Hit,TEST,TEST,1025.0,219.0,503.0,220.0,288.0,697.0,1235.0,698.0,17,ストロークエラー,16,0
550,550,120,128527,-0.755,12.08,3.905,-16.72,-1.325,12.08,Down,Hit,TEST,TEST,1027.0,219.0,502.0,220.0,288.0,693.0,1235.0,696.0,2,リターンエラー,0,1
551,551,120,128582,5.025,-15.56,3.795,-15.56,-1.105,11.27,Up,Hit,TEST,TEST,1027.0,219.0,503.0,219.0,288.0,695.0,1235.0,695.0,2,リターンエラー,1,0
552,552,121,129264,1.385,11.97,-4.325,-17.23,0.805,11.97,Down,Hit,TEST,TEST,1024.0,216.0,503.0,221.0,288.0,695.0,1235.0,695.0,5,ストロークエラー,0,4
553,553,121,129321,-2.365,-16.85,-3.175,-16.64,0.625,11.23,Down,Hit,TEST,TEST,1024.0,216.0,503.0,221.0,288.0,695.0,1235.0,695.0,5,ストロークエラー,1,3
554,554,121,129355,-1.715,12.67,0.194999999999999,-16.36,-0.795,12.67,Down,Hit,TEST,TEST,1025.0,216.0,503.0,219.0,288.0,693.0,1235.0,695.0,5,ストロークエラー,2,2
555,555,121,130041,-0.985000000000001,12.09,3.825,-16.71,-1.515,12.09,Down,Hit,TEST,TEST,1024.0,224.0,502.0,223.0,288.0,697.0,1235.0,702.0,5,ストロークエラー,3,1
556,556,121,130139,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,5,ストロークエラー,4,0
557,557,122,130188,-0.965000000000001,12.01,3.915,-16.9,-1.355,12.01,Down,Hit,TEST,TEST,1027.0,225.0,502.0,224.0,287.0,699.0,1235.0,703.0,1,フォルト,0,0
558,558,123,130585,4.785,-16.82,4.105,-16.82,-1.265,11.71,Up,Hit,TEST,TEST,1024.0,225.0,503.0,223.0,288.0,698.0,1235.0,702.0,6,ストロークエラー,0,5
559,559,123,130637,6.505,-16.2,5.155,-16.2,-1.535,12.2,Up,Hit,TEST,TEST,1023.0,223.0,503.0,223.0,288.0,698.0,1235.0,702.0,6,ストロークエラー,1,4
560,560,123,130684,-2.425,13.7,2.755,-16.77,-3.105,13.7,Down,Hit,TEST,TEST,1025.0,225.0,502.0,223.0,288.0,698.0,1236.0,703.0,6,ストロークエラー,2,3
561,561,123,130726,4.325,-16.61,3.335,-16.61,-2.015,13.11,Up,Hit,TEST,TEST,1024.0,225.0,503.0,224.0,288.0,698.0,1235.0,703.0,6,ストロークエラー,3,2
562,562,123,130760,-1.935,14.09,2.695,-16.65,-3.325,14.09,Down,Hit,TEST,TEST,1024.0,223.0,502.0,224.0,288.0,697.0,1236.0,703.0,6,ストロークエラー,4,1
563,563,123,130811,4.985,-15.28,3.825,-15.28,-2.745,13.72,Up,Hit,TEST,TEST,1024.0,221.0,503.0,223.0,289.0,697.0,1235.0,702.0,6,ストロークエラー,5,0
564,564,124,131642,0.915,11.42,-4.405,-16.94,1.195,11.42,Up,Hit,TEST,TEST,1024.0,221.0,503.0,223.0,289.0,697.0,1235.0,702.0,1,フォルト,0,0
565,565,125,132048,1.095,11.18,-4.165,-17.52,1.155,11.18,Down,Hit,TEST,TEST,1016.0,216.0,495.0,225.0,284.0,695.0,1230.0,697.0,6,ストロークエラー,0,5
566,566,125,132084,-1.925,-15.63,-2.805,-15.63,0.515,12.05,Up,Hit,TEST,TEST,1016.0,216.0,495.0,222.0,284.0,695.0,1230.0,697.0,6,ストロークエラー,1,4
567,567,125,132130,-2.705,12.31,0.295,-16.04,-1.475,12.31,Down,Hit,TEST,TEST,1016.0,218.0,496.0,221.0,284.0,696.0,1230.0,697.0,6,ストロークエラー,2,3
568,568,125,132164,-3.425,-15.24,-1.965,-15.24,-1.235,12.01,Up,Hit,TEST,TEST,1016.0,216.0,495.0,223.0,284.0,696.0,1230.0,698.0,6,ストロークエラー,3,2
569,569,125,132200,-3.265,12.33,-1.255,-15.71,-2.095,12.33,Down,Hit,TEST,TEST,1016.0,216.0,495.0,223.0,284.0,695.0,1230.0,698.0,6,ストロークエラー,4,1
570,570,125,132237,-3.545,-15.34,-2.285,-15.99,-1.965,12.12,Down,Hit,TEST,TEST,1016.0,216.0,495.0,223.0,284.0,695.0,1230.0,698.0,6,ストロークエラー,5,0
571,571,127,133437,-1.325,11.59,4.575,-16.51,-0.795,11.59,Down,Hit,TEST,TEST,1016.0,216.0,495.0,223.0,284.0,695.0,1230.0,698.0,22,ボレーエラー,0,21
572,572,127,133480,5.895,-15.36,5.355,-15.36,-1.535,12.15,Up,Hit,TEST,TEST,1016.0,221.0,494.0,225.0,282.0,699.0,1231.0,703.0,22,ボレーエラー,1,20
573,573,127,133512,-3.625,12.19,3.745,-15.86,-2.615,12.19,Down,Hit,TEST,TEST,1019.0,222.0,495.0,222.0,284.0,696.0,1231.0,700.0,22,ボレーエラー,2,19
574,574,127,133558,5.365,-15.33,4.725,-15.34,-1.655,12.89,Down,Hit,TEST,TEST,1019.0,222.0,495.0,222.0,284.0,696.0,1231.0,700.0,22,ボレーエラー,3,18
575,575,127,133591,-3.765,11.86,4.065,-15.96,-2.745,11.86,Down,Hit,TEST,TEST,1020.0,224.0,495.0,223.0,284.0,696.0,1231.0,700.0,22,ボレーエラー,4,17
576,576,127,133629,-2.785,-16.22,-1.655,-16.23,-1.405,11.48,Down,Hit,TEST,TEST,1020.0,224.0,495.0,223.0,284.0,696.0,1231.0,700.0,22,ボレーエラー,5,16
577,577,127,133660,-3.395,12.21,-0.765000000000001,-15.69,-2.255,12.21,Down,Hit,TEST,TEST,1018.0,221.0,496.0,223.0,284.0,696.0,1231.0,701.0,22,ボレーエラー,6,15
578,578,127,133698,3.555,-23.22,3.015,-14.25,-1.745,12.75,Up,Hit,TEST,TEST,1017.0,221.0,494.0,219.066666666667,283.0,698.0,1231.0,700.0,22,ボレーエラー,7,14
